,name,categories,lat,lng,groupby
0,Cold Storage,Supermarket,1.310523,103.863945,Shop
1,The Refinery,Restaurant,1.3106445809740304,103.86243224586805,Restaurant
2,Antoinette,Dessert Shop,1.3093294450149424,103.86277367212948,Quick Bite
3,Traveller@sg,Hostel,1.310462649553747,103.86187950454298,Misc.
4,ABC KING,Indian Restaurant,1.3114610604961672,103.86216412040218,Restaurant
5,Oberstrasse,Coffee Shop,1.3086305974015557,103.86240284338001,Quick Bite
6,Ayam Bakar Ojolali,Asian Restaurant,1.3110541188441285,103.87034610299251,Restaurant
