,name,categories,lat,lng,groupby
0,Poh Cheong Concrete Product Pte Ltd,Office,1.4145176948792915,103.75260829925537,Misc.
1,Bus Stop 49029,Bus Station,1.413429013146762,103.75183596651905,Misc.
2,Bus stop 45091 (opposite Jalan Bumbong),Bus Station,1.4185178162916816,103.75480086421764,Misc.
3,Luxx House Gallery Hall,Art Gallery,1.4189803279695778,103.75480652189155,Entertainment
