,name,categories,lat,lng,groupby
0,Singapore Maritime Gallery,History Museum,1.2709749584852235,103.86337030286774,Misc.
1,Marina South Pier MRT Station (NS28),Metro Station,1.2710667751033184,103.86321569302476,Misc.
2,Santa Fe,Mexican Restaurant,1.2705585721015433,103.86411267616721,Restaurant
3,Heng Lee Boat Ser Pte Ltd @ MSP,Boat or Ferry,1.2709739184102993,103.86336465252492,Misc.
4,Island Cruises,Boat or Ferry,1.270262,103.863716,Misc.
5,Marina South Pier Cafe,Breakfast Spot,1.2713437721212777,103.86391553023923,Restaurant
