,name,categories,lat,lng,groupby
0,Navy Museum Of Singapore,History Museum,1.3162952645133537,104.01691309034949,Misc.
1,Galley @ The Harbour,Pizza Place,1.3168920916323519,104.01882947530527,Restaurant
2,Changi Naval Base Sport Conplex,Gym Pool,1.318711004789336,104.02090420537753,Misc.
3,RSS Resolution,Boat or Ferry,1.317249908904267,104.02295062243552,Misc.
4,RSS Endurance,Boat or Ferry,1.3189549642736882,104.02288259700845,Misc.
5,CNB Smoking Zone,Smoke Shop,1.3181796213465624,104.01676854262335,Shop
